"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","plant_species","plant_species_other","plant_species_cover","veg_cover_notes","photos"
"2423","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",20,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2424","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","Coarse woody debris","",30,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2425","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","Fine Woody Debris","",15,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2426","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","Polygonum alpinum","",1,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2427","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","Picea mariana","",0.1,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2428","c1c3ed70-162a-4bec-8425-5308a2f71b72","2024-07-31","Nugget Creek","NuCr6","A","6 m",NA,"","","Solidago spp",0.1,"","dc274b55-8816-47e4-8bad-fbe01f4fce73"
"2429","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Rosa acicularis","",4,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2430","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",3,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2431","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Rubus chamaemorus","",8,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2432","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Vaccinium vitis-idaea","",0.1,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2433","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Vaccinium uliginosum","",0.1,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2434","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Calamagrostis canadensis","",2,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2435","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",30,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2436","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Equisetum sylvaticum","",70,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2437","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Coarse woody debris","",2,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2438","c27f6ca1-e315-4fc1-ad74-67e4330791ed","2024-07-16","Shovel creek","ShCr2","A","9 m",NA,"","Fine Woody Debris","",0.1,"","cbcd5b26-2283-46c1-908f-f609e7c42ef4"
"2439","c28868b0-ad4f-47f7-b3ca-94b5701bcabd","2024-07-15","Lost Horse","LoHo2","B","6 m",NA,"","Vaccinium uliginosum","",2,"","97ae162b-6fa2-49fe-904b-d86491356f2c"
"2440","c28868b0-ad4f-47f7-b3ca-94b5701bcabd","2024-07-15","Lost Horse","LoHo2","B","6 m",NA,"","Salix spp","",3,"","97ae162b-6fa2-49fe-904b-d86491356f2c"
"2441","c28868b0-ad4f-47f7-b3ca-94b5701bcabd","2024-07-15","Lost Horse","LoHo2","B","6 m",NA,"","Fine Woody Debris","",3,"","97ae162b-6fa2-49fe-904b-d86491356f2c"
"2442","c28868b0-ad4f-47f7-b3ca-94b5701bcabd","2024-07-15","Lost Horse","LoHo2","B","6 m",NA,"","Coarse woody debris","",2,"","97ae162b-6fa2-49fe-904b-d86491356f2c"
"2443","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Coarse woody debris","",35,"","96b932a2-211d-4fce-ac91-192808488c31"
"2444","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Fine Woody Debris","",50,"","96b932a2-211d-4fce-ac91-192808488c31"
"2445","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",8,"","96b932a2-211d-4fce-ac91-192808488c31"
"2446","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Calamagrostis canadensis","",2,"","96b932a2-211d-4fce-ac91-192808488c31"
"2447","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Picea mariana","",1,"","96b932a2-211d-4fce-ac91-192808488c31"
"2448","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Betula neoalaskana","",0.1,"","96b932a2-211d-4fce-ac91-192808488c31"
"2449","c2c0cc2f-c22d-4980-8ccc-535b657dbf6a","2024-07-30","Nugget Creek","NuCr3","C","3 m",NA,"","Salix spp","",2,"Not rooted in plot","96b932a2-211d-4fce-ac91-192808488c31"
"2450","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Vaccinium vitis-idaea","",1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2451","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Ledum palustre subsp. decumbens [Rhododendron tomentosum]","",1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2452","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",12,"","74950c25-a86f-4513-a694-ebc39202de31"
"2453","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Spiraea beauverdiana (stevenii)","",7,"","74950c25-a86f-4513-a694-ebc39202de31"
"2454","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Coarse woody debris","",0.1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2455","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Fine Woody Debris","",1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2456","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Calamagrostis canadensis","",0.1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2457","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Picea mariana","",0.1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2458","c2ff6c4c-e296-4717-9742-97ddddb14f55","2024-08-04","Munson Creek","MuCr5","B","6 m",NA,"","Rubus chamaemorus","",0.1,"","74950c25-a86f-4513-a694-ebc39202de31"
"2459","c316c287-c0c4-4e30-831c-89a83e9e8a8c","2024-07-15","Lost Horse","LoHo3","A","6 m",NA,"","Calamagrostis canadensis","",0.1,"","2c2dc0bc-c159-4773-80d1-2b386702e37a"
"2460","c316c287-c0c4-4e30-831c-89a83e9e8a8c","2024-07-15","Lost Horse","LoHo3","A","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",0.1,"","2c2dc0bc-c159-4773-80d1-2b386702e37a"
"2461","c316c287-c0c4-4e30-831c-89a83e9e8a8c","2024-07-15","Lost Horse","LoHo3","A","6 m",NA,"","Coarse woody debris","",8,"","2c2dc0bc-c159-4773-80d1-2b386702e37a"
"2462","c316c287-c0c4-4e30-831c-89a83e9e8a8c","2024-07-15","Lost Horse","LoHo3","A","6 m",NA,"","Fine Woody Debris","",18,"","2c2dc0bc-c159-4773-80d1-2b386702e37a"
"2463","c3ad0c56-378b-48ed-9020-58396170e152","2024-07-28","McCoy Creek","MCCR4","B","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",18,"","5a6f2f3b-61b1-4083-971b-8a5ef1ff4d1c"
"2464","c3ad0c56-378b-48ed-9020-58396170e152","2024-07-28","McCoy Creek","MCCR4","B","6 m",NA,"","Coarse woody debris","",17,"","5a6f2f3b-61b1-4083-971b-8a5ef1ff4d1c"
"2465","c3ad0c56-378b-48ed-9020-58396170e152","2024-07-28","McCoy Creek","MCCR4","B","6 m",NA,"","Fine Woody Debris","",5,"","5a6f2f3b-61b1-4083-971b-8a5ef1ff4d1c"
"2466","c3ad0c56-378b-48ed-9020-58396170e152","2024-07-28","McCoy Creek","MCCR4","B","6 m",NA,"","Equisetum arvense","",0.1,"","5a6f2f3b-61b1-4083-971b-8a5ef1ff4d1c"
"2467","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Betula nana","",50,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2468","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Vaccinium uliginosum","",28,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2469","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Cornus canadensis","",15,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2470","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Calamagrostis canadensis","",8,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2471","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Vaccinium vitis-idaea","",4,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2472","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Litter - herbaceous","",10,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2473","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Fine Woody Debris","",8,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2474","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Coarse woody debris","",2,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2475","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",8,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2476","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Calamagrostis canadensis","",3,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2477","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Eriophorum vaginatum","",3,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2478","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","","Carex spp",6,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2479","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2480","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Betula nana","",2,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2481","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Potentilla fruticose [Dasiphora fruticosa]","",2,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2482","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Rubus chamaemorus","",12,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2483","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Arctostaphylos rubra [Arctous rubra]","",17,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2484","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Picea mariana","",0.1,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2485","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Vaccinium uliginosum","",3,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2486","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2487","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Equisetum arvense","",0.1,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2488","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Equisetum scirpoides","",3,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2489","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Litter - herbaceous","",2,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2490","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Coarse woody debris","",0.1,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2491","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Picea mariana","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2492","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Betula neoalaskana","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2493","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2494","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Calamagrostis canadensis","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2495","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Coarse woody debris","",22,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2496","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Fine Woody Debris","",4,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2497","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Equisetum sylvaticum","",28,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2498","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Rubus chamaemorus","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2499","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Vaccinium uliginosum","",1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2500","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Unknown grass 1","",1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2501","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Fine Woody Debris","",1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2502","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Coarse woody debris","",0.1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2503","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Rubus chamaemorus","",0.1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2504","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Ledum palustre subsp. decumbens [Rhododendron tomentosum]","",4,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2505","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2506","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Vaccinium vitis-idaea","",5,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2507","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Vaccinium uliginosum","",0.1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2508","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Coarse woody debris","",2,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2509","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Fine Woody Debris","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2510","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Picea mariana","",0.1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2511","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Equisetum sylvaticum","",3,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2512","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Rubus chamaemorus","",10,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2513","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Oxycoccus microcarpos [Vaccinium oxycoccos]","",1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2514","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Vaccinium vitis-idaea","",2,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2515","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Vaccinium uliginosum","",3,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2516","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",3,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2517","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Coarse woody debris","",2,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2518","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Fine Woody Debris","",2,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2519","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Petasites frigidus","",2,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2520","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Calamagrostis canadensis","",1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2521","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Vaccinium uliginosum","",4,"","e8e93d21-c712-4693-bb30-438945704821"
"2522","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Vaccinium vitis-idaea","",7,"","e8e93d21-c712-4693-bb30-438945704821"
"2523","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Cornus canadensis","",2,"","e8e93d21-c712-4693-bb30-438945704821"
"2524","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Fine Woody Debris","",8,"","e8e93d21-c712-4693-bb30-438945704821"
"2525","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Coarse woody debris","",3,"","e8e93d21-c712-4693-bb30-438945704821"
"2526","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Calamagrostis canadensis","",15,"","e8e93d21-c712-4693-bb30-438945704821"
"2527","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","","Grass litter",3,"","e8e93d21-c712-4693-bb30-438945704821"
"2528","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Betula nana","",0.1,"","e8e93d21-c712-4693-bb30-438945704821"
"2529","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Polygonum alpinum","",12,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2530","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Equisetum sylvaticum","",6,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2531","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Vaccinium vitis-idaea","",4,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2532","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Rubus chamaemorus","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2533","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Oxycoccus microcarpos [Vaccinium oxycoccos]","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2534","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Vaccinium uliginosum","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2535","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Unknown grass 1","",1,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2536","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",30,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2537","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Fine Woody Debris","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2538","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Litter - herbaceous","",4,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2539","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Picea mariana","",0.1,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2540","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Spiraea beauverdiana (stevenii)","",2,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2541","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",12,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2542","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Calamagrostis canadensis","",5,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2543","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Salix spp","",0.1,"Not rooted in plot","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2544","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Fine Woody Debris","",0.1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2545","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Vaccinium vitis-idaea","",1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2546","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Picea mariana","",0.1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2547","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Equisetum sylvaticum","",33,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
