fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,ground_cover_type,ground_cover_type_other,ground_percent_cover,total_ground_cover,ground_cover_notes
05ff37f7-1f9f-419e-b005-617704af2c37,f37d6909-8964-43b3-8b6e-84691f3010e0,f37d6909-8964-43b3-8b6e-84691f3010e0,1,65.04059014028878,-145.9791610441316,POINT (-145.9791610441316 65.04059014028878),2024-08-05 01:09:55 UTC,2024-08-05 01:11:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,3,20,
9a34ba30-d06d-497d-b1d1-744346d0c4ed,f37d6909-8964-43b3-8b6e-84691f3010e0,f37d6909-8964-43b3-8b6e-84691f3010e0,1,65.04059447579387,-145.97916269491958,POINT (-145.97916269491958 65.04059447579387),2024-08-05 01:10:13 UTC,2024-08-05 01:11:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,10,19.1,
db9d7a92-7135-43ac-9da9-9464008a2e8c,f37d6909-8964-43b3-8b6e-84691f3010e0,f37d6909-8964-43b3-8b6e-84691f3010e0,1,65.0406427156142,-145.97909505998024,POINT (-145.97909505998024 65.0406427156142),2024-08-05 01:12:23 UTC,2024-08-05 01:12:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,3,26,
1ea5f26b-7ffe-4644-8f53-d2752f1ed5f5,f37d6909-8964-43b3-8b6e-84691f3010e0,f37d6909-8964-43b3-8b6e-84691f3010e0,1,65.0406405014848,-145.97912031254194,POINT (-145.97912031254194 65.0406405014848),2024-08-05 01:12:38 UTC,2024-08-05 01:12:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,74,100,
3890b961-982d-4804-a26e-062bcead7b59,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92358743351397,-150.57344769688754,POINT (-150.57344769688754 64.92358743351397),2024-08-05 17:01:33 UTC,2024-08-05 17:10:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,6,100,
9a543b6c-89d3-4c19-abae-47b793144886,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92358793660888,-150.5734601007668,POINT (-150.5734601007668 64.92358793660888),2024-08-05 17:01:51 UTC,2024-08-05 17:10:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,101,
7be91a4d-0048-4142-9504-a1ddf47c5b37,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92357383307235,-150.57341495883242,POINT (-150.57341495883242 64.92357383307235),2024-08-05 17:02:45 UTC,2024-08-05 17:02:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,5.2,
6d35dd68-d4a1-4689-b68a-b8d1b70d4e71,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.9235820466808,-150.573428395655,POINT (-150.573428395655 64.9235820466808),2024-08-05 17:02:54 UTC,2024-08-05 17:06:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,2,22.3,
3c06261f-f5ed-4de1-b481-c23f9371a3f4,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.9235808413653,-150.5734300816887,POINT (-150.5734300816887 64.9235808413653),2024-08-05 17:03:23 UTC,2024-08-05 17:04:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,0.1,6.3,
440279a5-4772-4767-9f4c-c8bd710f00d8,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92357370195442,-150.57343810553562,POINT (-150.57343810553562 64.92357370195442),2024-08-05 17:05:41 UTC,2024-08-05 17:08:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,12,28.2,
734d880f-d32a-4d94-9767-767dce9651ef,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92354710815255,-150.57345839752378,POINT (-150.57345839752378 64.92354710815255),2024-08-05 17:06:15 UTC,2024-08-05 17:08:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,9,100,
624bb562-db66-4481-9fc7-a7581038b1f6,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92359248469862,-150.5734812822633,POINT (-150.5734812822633 64.92359248469862),2024-08-05 17:07:01 UTC,2024-08-05 17:07:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Lichen,,1,23.3,
5919ea5f-24c8-437b-ad1a-4c6c87c85e42,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,64.92358264500373,-150.57344542481616,POINT (-150.57344542481616 64.92358264500373),2024-08-05 17:07:41 UTC,2024-08-05 17:10:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,67.8,100,
f49db87c-02b7-4275-a723-27c18a3bd224,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92353914027852,-150.5734642375381,POINT (-150.5734642375381 64.92353914027852),2024-08-05 17:34:39 UTC,2024-08-05 17:34:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,1,1,
5d28073c-ae2e-44b9-92bc-051a87c41050,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.9235463024268,-150.5734401091956,POINT (-150.5734401091956 64.9235463024268),2024-08-05 17:34:47 UTC,2024-08-05 17:37:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,100,
6e829b97-de63-43c4-8845-59fc0e6a3f1e,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92354257104402,-150.57345171326682,POINT (-150.57345171326682 64.92354257104402),2024-08-05 17:35:01 UTC,2024-08-05 17:35:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,0.1,2.1,
760466ef-b9a5-428b-b6ec-be805af52419,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92356209331477,-150.573447375781,POINT (-150.573447375781 64.92356209331477),2024-08-05 17:35:17 UTC,2024-08-05 17:37:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,7,11.1,Needles only considered litter if unburned
541d5939-4f71-49cf-aa45-7d99cecb759c,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92353895409083,-150.57343967107116,POINT (-150.57343967107116 64.92353895409083),2024-08-05 17:36:16 UTC,2024-08-05 17:36:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,1,9.1,Eri vag litter
f1fdd0e9-4b3a-4d3e-8e2d-7b754028095e,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92352585213781,-150.57341653426815,POINT (-150.57341653426815 64.92352585213781),2024-08-05 17:37:06 UTC,2024-08-05 17:37:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,1,10.1,
f1c30677-a86a-4397-ad35-21500d9624a9,bd2a0949-e3af-49b8-b824-0a2308ac1027,bd2a0949-e3af-49b8-b824-0a2308ac1027,1,64.92355167190037,-150.57346307133372,POINT (-150.57346307133372 64.92355167190037),2024-08-05 17:37:27 UTC,2024-08-05 17:37:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,88.9,100,
c3295cde-8254-49b9-b308-46d7e7639e69,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92349499932668,-150.57344688575685,POINT (-150.57344688575685 64.92349499932668),2024-08-05 17:48:18 UTC,2024-08-05 17:48:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,0.1,0.1,
33ec3da7-9eb1-4fe8-9a23-b814739cbce2,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.9234688758532,-150.57344966744154,POINT (-150.57344966744154 64.9234688758532),2024-08-05 17:48:52 UTC,2024-08-05 17:52:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,2,100,
80f9ffb1-07e4-4daf-af7b-6f98bb0bb3b1,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92347166122127,-150.5734490886422,POINT (-150.5734490886422 64.92347166122127),2024-08-05 17:49:06 UTC,2024-08-05 17:49:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,3.1,
e4990bee-f228-4888-b9a0-fd1a18413caf,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.9234802005533,-150.57342497871304,POINT (-150.57342497871304 64.9234802005533),2024-08-05 17:49:32 UTC,2024-08-05 17:50:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,2,6.1,
c12731e9-b6d5-4c33-ba32-2d03a7c63959,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92346361299009,-150.57346005217278,POINT (-150.57346005217278 64.92346361299009),2024-08-05 17:50:07 UTC,2024-08-05 17:51:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,5,25.1,
22d20fd4-ac10-4586-9b2a-183e22070477,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92350179194783,-150.57346196705956,POINT (-150.57346196705956 64.92350179194783),2024-08-05 17:50:21 UTC,2024-08-05 17:53:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,16,101,
5c746b48-cdea-406f-94c4-47e7b1b4e1c7,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92347184261978,-150.5734345087105,POINT (-150.5734345087105 64.92347184261978),2024-08-05 17:51:57 UTC,2024-08-05 17:53:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,72.8,100,
0839e951-20a6-489e-a2d3-8fc8c90c220a,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,64.92348708545474,-150.57342962246238,POINT (-150.57342962246238 64.92348708545474),2024-08-05 17:53:13 UTC,2024-08-05 17:53:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,0.1,101.1,Eri vag litter
ec824620-8225-46f4-81ef-87d9563bdd57,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.92344062328519,-150.57342407343174,POINT (-150.57342407343174 64.92344062328519),2024-08-05 18:04:49 UTC,2024-08-05 18:05:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,1,1,
bcd0f4aa-7a09-4f0f-a7bb-e0d83a99eb23,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.9234631799112,-150.5734105639297,POINT (-150.5734105639297 64.9234631799112),2024-08-05 18:05:09 UTC,2024-08-05 18:05:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,9,10,
bb4d66ea-fad3-4505-b0e8-387eefcc9efa,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.9234519785286,-150.573441467473,POINT (-150.573441467473 64.9234519785286),2024-08-05 18:05:38 UTC,2024-08-05 18:05:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,4,14,
6f9ba217-707a-48ac-95d0-00224f2651b9,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.9234556732258,-150.57340831319593,POINT (-150.57340831319593 64.9234556732258),2024-08-05 18:05:51 UTC,2024-08-05 18:06:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,0.1,14.1,
5fe17971-f2df-4fa2-914c-170cfc1f7080,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.92345065901107,-150.573366149769,POINT (-150.573366149769 64.92345065901107),2024-08-05 18:06:06 UTC,2024-08-05 18:07:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,5,100,
0cbf27f8-94a6-4f5e-950a-86257517ed2c,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.92346697471936,-150.57336676651963,POINT (-150.57336676651963 64.92346697471936),2024-08-05 18:06:35 UTC,2024-08-05 18:06:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,20.1,
90669266-7d5a-4a5f-9a3b-7ceee798410c,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,64.92348326175922,-150.57337660468104,POINT (-150.57337660468104 64.92348326175922),2024-08-05 18:06:48 UTC,2024-08-05 18:07:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,78.9,101,
d10f5fba-668f-4d67-8ac2-aa00ea6086bf,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339225357433,-150.57336335037851,POINT (-150.57336335037851 64.92339225357433),2024-08-05 18:26:37 UTC,2024-08-05 18:26:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,0.1,0.1,
db004642-d495-4f1d-801e-452bd6933bb4,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339308255254,-150.5734443085604,POINT (-150.5734443085604 64.92339308255254),2024-08-05 18:26:56 UTC,2024-08-05 18:27:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,1.1,
d044f3fb-e7e0-43fe-9553-b41f70506d6f,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339569224795,-150.573375040665,POINT (-150.573375040665 64.92339569224795),2024-08-05 18:27:11 UTC,2024-08-05 18:27:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,2,3.1,
ce6c68b6-2ca3-45d8-89f1-99d6b7763fc4,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339262320526,-150.573362319902,POINT (-150.573362319902 64.92339262320526),2024-08-05 18:27:29 UTC,2024-08-05 18:28:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,3.2,
4933b304-6f09-421a-846d-040339a33cde,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339495043271,-150.57341993401968,POINT (-150.57341993401968 64.92339495043271),2024-08-05 18:29:01 UTC,2024-08-05 18:30:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,9,100,
b9befc91-c4e9-4d59-8e10-aa83c5a0e682,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92339932953408,-150.57341388402534,POINT (-150.57341388402534 64.92339932953408),2024-08-05 18:29:22 UTC,2024-08-05 18:29:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,43,54.2,
cfceb7a8-ee1d-4192-b6aa-48aafa400843,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,64.92341697083852,-150.57341489066636,POINT (-150.57341489066636 64.92341697083852),2024-08-05 18:29:45 UTC,2024-08-05 18:30:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,44.8,100,
47fd6971-713f-4a3b-a51e-4a7c5833df48,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92333339121755,-150.57345795286378,POINT (-150.57345795286378 64.92333339121755),2024-08-05 18:48:01 UTC,2024-08-05 18:50:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,3,18.2,
426adb4b-cf9b-4c5a-950a-2293a4d58a82,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.9233472362777,-150.5734688890339,POINT (-150.5734688890339 64.9233472362777),2024-08-05 18:48:13 UTC,2024-08-05 18:48:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,2,4,
0ad42f21-20d0-4275-8e42-ed1e99476480,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92336424715049,-150.57344528853707,POINT (-150.57344528853707 64.92336424715049),2024-08-05 18:48:27 UTC,2024-08-05 18:51:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,5,21.2,
ed5377db-b887-4798-a0b3-dbfe6665c315,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92333674187347,-150.57343983092093,POINT (-150.57343983092093 64.92333674187347),2024-08-05 18:48:44 UTC,2024-08-05 18:48:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Lichen,,0.1,9.1,
bcef514b-0cf9-429e-a465-e0fc9b261940,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92334735992381,-150.57345659748194,POINT (-150.57345659748194 64.92334735992381),2024-08-05 18:48:52 UTC,2024-08-05 18:49:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,0.1,9.2,
13a35b10-a3e3-479d-bdac-924a38aae3b2,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92335980593144,-150.57341570784413,POINT (-150.57341570784413 64.92335980593144),2024-08-05 18:49:06 UTC,2024-08-05 18:50:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,2,18.2,
b64cf45c-a6ee-4c8e-a488-f1c58c73d5b7,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92334848596023,-150.5734238428896,POINT (-150.5734238428896 64.92334848596023),2024-08-05 18:49:21 UTC,2024-08-05 18:50:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,3,20.2,
ad8fb7ea-3893-4bad-8b6c-5b728c3ceb75,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92336041786842,-150.57340414219934,POINT (-150.57340414219934 64.92336041786842),2024-08-05 18:49:34 UTC,2024-08-05 18:51:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,8,23.2,
68303b8c-dd49-46c8-8f50-bdf0bfad372f,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,64.92336367394071,-150.5734008493144,POINT (-150.5734008493144 64.92336367394071),2024-08-05 18:51:10 UTC,2024-08-05 18:51:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,76.8,100,
1bd2604a-2a82-4a51-abec-9bf0e51448bf,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92685217574632,-150.57554311283812,POINT (-150.57554311283812 64.92685217574632),2024-08-05 19:57:00 UTC,2024-08-05 19:57:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,0.1,
86dc8ccb-00a9-48d0-9195-ebdf9cd27262,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92685748006615,-150.5755197339854,POINT (-150.5755197339854 64.92685748006615),2024-08-05 19:57:09 UTC,2024-08-05 19:57:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,,Standing water,5,5.1,
e863fa2f-39dd-4fe1-bf06-2fd11146746f,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92685314740261,-150.5755198400943,POINT (-150.5755198400943 64.92685314740261),2024-08-05 19:57:38 UTC,2024-08-05 19:58:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,2,7.1,
717a7700-e8c4-444c-a002-2d71ee1275eb,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92684786459253,-150.57554822842457,POINT (-150.57554822842457 64.92684786459253),2024-08-05 19:58:10 UTC,2024-08-05 19:58:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Pleurozium,,1,8.1,
f78ed5a9-d66a-4740-a41c-2bf2f5f6773d,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92682752652833,-150.57559503178712,POINT (-150.57559503178712 64.92682752652833),2024-08-05 19:58:27 UTC,2024-08-05 19:58:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,8,16.1,
4b814126-1c0d-4ccd-8f25-85e34155ee49,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92684641303339,-150.57554885982645,POINT (-150.57554885982645 64.92684641303339),2024-08-05 19:58:46 UTC,2024-08-05 19:59:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,2,17.1,
07234d42-c742-4232-8605-7d10eb599de3,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92685302548085,-150.57558569478135,POINT (-150.57558569478135 64.92685302548085),2024-08-05 19:59:12 UTC,2024-08-05 19:59:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,2,20.1,
17aca5d8-498b-4bc3-8af0-ad8d461a66a1,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92684954865865,-150.5755620203663,POINT (-150.5755620203663 64.92684954865865),2024-08-05 19:59:27 UTC,2024-08-05 19:59:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,22.1,
9b9187d3-3655-4379-9c0f-33d9738a3116,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92685366069058,-150.57556773339482,POINT (-150.57556773339482 64.92685366069058),2024-08-05 19:59:40 UTC,2024-08-05 20:00:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,14,36.1,
5f5c43da-3a64-418e-8f0c-0e99c417a26f,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92684994459782,-150.57556303704175,POINT (-150.57556303704175 64.92684994459782),2024-08-05 20:00:24 UTC,2024-08-05 20:02:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,63.8,100.1,
4d65c851-bcbd-4109-a253-079afc710474,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,64.92682970990302,-150.57550407944714,POINT (-150.57550407944714 64.92682970990302),2024-08-05 20:02:32 UTC,2024-08-05 20:02:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Pleurozium,,0.1,100.1,
22633020-0428-47a5-9efb-d7496519fa96,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.92684623107603,-150.5755331609285,POINT (-150.5755331609285 64.92684623107603),2024-08-05 20:24:07 UTC,2024-08-05 20:24:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,0.1,
afe50d94-374c-4e6b-b1e0-1dfa541f2cd7,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.9268252990357,-150.5755741627141,POINT (-150.5755741627141 64.9268252990357),2024-08-05 20:24:24 UTC,2024-08-05 20:26:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,0.1,0.2,
87dc5ba8-02f2-427d-bf67-c36c5a0eb147,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.92685135949573,-150.57555528637207,POINT (-150.57555528637207 64.92685135949573),2024-08-05 20:26:16 UTC,2024-08-05 20:26:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Pleurozium,,0.1,0.3,
e8875c47-e8b9-4b73-b2dd-806effd47172,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.92684066698567,-150.57551668030658,POINT (-150.57551668030658 64.92684066698567),2024-08-05 20:26:30 UTC,2024-08-05 20:26:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,0.1,0.4,
8657bdeb-9a15-4c12-b6c4-45df4840aec3,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.92683958169033,-150.5755580030702,POINT (-150.5755580030702 64.92683958169033),2024-08-05 20:26:51 UTC,2024-08-05 20:26:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,1.4,
92082e27-f22e-4329-a412-821097a85997,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.9268452936916,-150.57554505031146,POINT (-150.57554505031146 64.9268452936916),2024-08-05 20:27:06 UTC,2024-08-05 20:28:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,16,21.4,
6f875d5f-fed6-4136-ae66-82f38ae3e72f,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.92684038046129,-150.57556560033407,POINT (-150.57556560033407 64.92684038046129),2024-08-05 20:27:39 UTC,2024-08-05 20:32:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,7,100,
f89f40d0-23b6-400d-a5b7-d59b406f59d5,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,64.9268416563171,-150.57555073926068,POINT (-150.57555073926068 64.9268416563171),2024-08-05 20:28:11 UTC,2024-08-05 20:28:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,35,58.4,
