fire,site,plot,unique_site_id,date,official_fire_scar,latitude,longitude,lat_NAD83,lon_NAD83,elevation,slope,aspect,moisture_class,moisture_numeric,recent_burn,second_burn,triple_burn,reburn_age_original_estimate,triple_age,std_age_max,std_age_min,std_age_avg,StdAge,reburn_class_original,Stdage_final,reburn_class_final,pre_fire_vegetation,site_notes,dens.trees,basal.area.trees,dens.shrubs,basal.area.shrubs,ForestType,prefire.trees.biomass,prefire.trees.carbon,combustion.trees.biomass,combustion.trees.carbon,postfire.trees.biomass,postfire.trees.carbon,prefire.shrubs.biomass,prefire.shrubs.carbon,combustion.shrubs.biomass,combustion.shrubs.carbon,postfire.shrubs.biomass,postfire.shrubs.carbon,prefire.snags.biomass,prefire.snags.carbon,combustion.snags.biomass,combustion.snags.carbon,postfire.snags.biomass,postfire.snags.carbon,post.cwd.carbon,pre.cwd.carbon,combustion.cwd.carbon,prefire.above,postfire.above,combustion.above,thaw_d,residualSOL_depth,burn_depth,prefireSOL_depth,residualSOL.C,SOL.C.Combusted,prefireSOL.C,totalC.combusted,prefire.carbon.total,postfire.carbon.total
PreachPreacher,483,A,98,7/26/2022,Preacher Creek,65.94399699,-144.6845522,1805950.835,423319.3563,253,5,25,mesic-subxeric,3,2019,2004,NA,15,NA,14,12,13.3,13.3,SHORT,15,SHORT,Birch some white spruce uphill prior to 04 burn. Site located 30 m west of unburned area. Birch resprouts and aspen seedlings. Pretty wet. ,See prefire  veg,1.15,5.571614571,0.5,4.162610266,BENE,1562.021889,781.0109443,35.76465417,17.88232709,1526.257234,763.1286172,237.855321,118.9276605,0,0,237.855321,118.9276605,0,0,0,0,0,0,40.06238976,160.249559,120.1871693,1060.188164,922.1186675,138.0694964,NA,1.25,6.721530798,7.971530798,699.8989293,2648.891427,3348.790357,2786.960924,4408.978521,1622.017597
PreachPreacher,483,B,98,7/26/2022,Preacher Creek,65.94399699,-144.6845522,1805950.835,423319.3563,253,5,25,mesic-subxeric,3,2019,2004,NA,15,NA,14,12,13.3,13.3,SHORT,15,SHORT,Birch some white spruce uphill prior to 04 burn. Site located 30 m west of unburned area. Birch resprouts and aspen seedlings. Pretty wet. ,See prefire  veg,0.15,0.333794219,NA,NA,BENE,85.56004877,42.78002438,1.197840683,0.598920341,84.36220808,42.18110404,0,0,0,0,0,0,6479.611699,3239.80585,0,0,6479.611699,3239.80585,518.8586813,1264.300835,745.4421538,4546.886709,3800.845635,746.0410741,NA,0.125,8.359696824,8.484696824,89.96632602,3294.477094,3384.44342,4040.518168,7931.33013,3890.811961
PreachPreacher,483,C,98,7/26/2022,Preacher Creek,65.94399699,-144.6845522,1805950.835,423319.3563,253,5,25,mesic-subxeric,3,2019,2004,NA,15,NA,14,12,13.3,13.3,SHORT,15,SHORT,Birch some white spruce uphill prior to 04 burn. Site located 30 m west of unburned area. Birch resprouts and aspen seedlings. Pretty wet. ,See prefire  veg,0.8,0.328296432,1.4,3.153373626,BENE,66.91285341,33.45642671,1.017958213,0.508979107,65.8948952,32.9474476,166.8606542,83.43032712,5.202373529,2.601186764,161.6582807,80.82914035,0,0,0,0,0,0,0,0,0,116.8867538,113.776588,3.110165871,NA,3.75,4.734696824,8.484696824,2055.304714,1865.899035,3921.203749,1869.009201,4038.090503,2169.081302
PreachPreacher,579,A,99,7/26/2022,Preacher Creek,65.94500927,-144.6863483,1806050.94,423222.5247,232,1,310,subxeric,2,2019,2004,NA,15,NA,17,13,15,15,SHORT,15,SHORT,Birch,White spruce birch mixed prior to 04 birch resprout regen. Up on ridge. Saw thumb plot,0.15,1.131366054,NA,NA,BENE,332.9824268,166.4912134,4.661753975,2.330876987,328.3206728,164.1603364,0,0,0,0,0,0,0,0,0,0,0,0,598.048105,2392.19242,1794.144315,2558.683634,762.2084414,1796.475192,NA,0,7.91745572,7.91745572,0,3120.194077,3120.194077,4916.669269,5678.87771,762.2084414
PreachPreacher,579,B,99,7/26/2022,Preacher Creek,65.94500927,-144.6863483,1806050.94,423222.5247,232,1,310,subxeric,2,2019,2004,NA,15,NA,17,13,15,15,SHORT,15,SHORT,Birch,White spruce birch mixed prior to 04 birch resprout regen. Up on ridge. Saw thumb plot,0.1,0.801498826,NA,NA,BENE,241.2318401,120.61592,5.521562313,2.760781156,235.7102778,117.8551389,0,0,0,0,0,0,0,0,0,0,0,0,3119.291735,5780.540495,2661.24876,5901.156415,3237.146874,2664.009541,NA,0,8.307180886,8.307180886,0,3273.781062,3273.781062,5937.790603,9174.937477,3237.146874
PreachPreacher,579,C,99,7/26/2022,Preacher Creek,65.94500927,-144.6863483,1806050.94,423222.5247,232,1,310,subxeric,2,2019,2004,NA,15,NA,17,13,15,15,SHORT,15,SHORT,Birch,White spruce birch mixed prior to 04 birch resprout regen. Up on ridge. Saw thumb plot,0.1,0.387201295,NA,NA,BENE,102.6199628,51.30998141,1.43667948,0.71833974,101.1832833,50.59164167,0,0,0,0,0,0,0,0,0,0,0,0,402.4630059,753.1760119,350.7130059,804.4859933,453.0546476,351.4313457,NA,0,8.593462234,8.593462234,0,3386.601821,3386.601821,3738.033167,4191.087815,453.0546476
PreachPreacher,8675309,A,101,7/26/2022,Preacher Creek,65.96744717,-144.7241821,1808283.091,421166.8902,169,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,NA,NA,11.5,11.5,SHORT,15,SHORT,Birch resprouts with spruce seedlings,Small burn patch. Mixed prefire mixed post 2019. No 2019 spruce regen. Birch sprouts and aspen seedlings. Low severity plot near lake and landing spot. LAST SITE OF THE DAYYYYYY!!!!,1.15,0.009032079,NA,NA,PIMA,93.7035,46.85175,6.359197321,3.17959866,87.34430268,43.67215134,0,0,0,0,0,0,1101.773129,550.8865643,393.5164162,196.7582081,708.2567125,354.1283562,1089.131524,1587.978536,498.847012,2185.71685,1486.932032,698.7848188,NA,8,0.154818397,10.0774092,3347.477008,24.1682873,3371.645295,722.9531061,5557.362146,4834.409039
PreachPreacher,8675309,B,101,7/26/2022,Preacher Creek,65.96744717,-144.7241821,1808283.091,421166.8902,169,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,NA,NA,11.5,11.5,SHORT,15,SHORT,Birch resprouts with spruce seedlings,Small burn patch. Mixed prefire mixed post 2019. No 2019 spruce regen. Birch sprouts and aspen seedlings. Low severity plot near lake and landing spot. LAST SITE OF THE DAYYYYYY!!!!,NA,NA,NA,NA,MIXED,NA,0,NA,0,NA,0,0,0,0,0,0,0,2806.9998,1403.4999,577.9149796,288.9574898,2229.08482,1114.54241,1032.565712,1603.74675,571.1810373,3007.24665,2147.108122,860.1385271,NA,2.5,5.654818397,8.154818397,1503.73669,2249.299853,3753.036542,3109.43838,6760.283192,3650.844812
PreachPreacher,8675309,C,101,7/26/2022,Preacher Creek,65.96744717,-144.7241821,1808283.091,421166.8902,169,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,NA,NA,11.5,11.5,SHORT,15,SHORT,Birch resprouts with spruce seedlings,Small burn patch. Mixed prefire mixed post 2019. No 2019 spruce regen. Birch sprouts and aspen seedlings. Low severity plot near lake and landing spot. LAST SITE OF THE DAYYYYYY!!!!,0.65,0.357356164,NA,NA,BENE,107.4055057,53.70275287,1.855057882,0.927528941,105.5504479,52.77522393,0,0,0,0,0,0,836.4378602,418.2189301,198.1643591,99.08217956,638.2735011,319.1367505,855.0356874,1332.2571,477.2214124,1804.178783,1226.947662,577.2311209,NA,1,7.154818397,8.154818397,564.3583508,2819.645954,3384.004304,3396.877075,5188.183087,1791.306013
PreachPreacher,918,A,100,7/26/2022,Preacher Creek,65.96837425,-144.7244254,1808383.715,421141.5521,170,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,34,11,20.3,20.3,SHORT,15,SHORT,Mixed spruce and deciduous seedlings. Big spruce prior to 04. Deciduous regen only now. Wet flat site. Low severity. ,See veg,0.35,0.105243354,NA,NA,BENE,37.14247618,18.57123809,2.154138192,1.077069096,34.98833799,17.494169,0,0,0,0,0,0,100.2504343,50.12521713,0,0,100.2504343,50.12521713,3907.829958,6097.069166,2189.239208,6165.765621,3975.449344,2190.316277,71.5,11.5,0,12.5,4089.050941,0,4089.050941,2190.316277,10254.81656,8064.500285
PreachPreacher,918,B,100,7/26/2022,Preacher Creek,65.96837425,-144.7244254,1808383.715,421141.5521,170,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,34,11,20.3,20.3,SHORT,15,SHORT,Mixed spruce and deciduous seedlings. Big spruce prior to 04. Deciduous regen only now. Wet flat site. Low severity. ,See veg,0.45,0.349894882,NA,NA,MIXED,96.23740012,48.11870006,2.879156544,1.439578272,93.35824358,46.67912179,0,0,0,0,0,0,13456.83693,6728.418465,3375.430466,1687.715233,10081.40646,5040.703232,1580.791724,2485.865356,905.0736326,9262.402521,6668.174077,2594.228444,75,12.25,0,14.625,5225.147686,0,5225.147686,2594.228444,14487.55021,11893.32176
PreachPreacher,918,C,100,7/26/2022,Preacher Creek,65.96837425,-144.7244254,1808383.715,421141.5521,170,0,0,mesic-subhygric,5,2019,2004,NA,15,NA,34,11,20.3,20.3,SHORT,15,SHORT,Mixed spruce and deciduous seedlings. Big spruce prior to 04. Deciduous regen only now. Wet flat site. Low severity. ,See veg,0.05,0.031808626,0.2,0.226194671,BENE,6.449196391,3.224598196,0.521929277,0.260964639,5.927267114,2.963633557,10.73922258,5.369611291,1.119555623,0.559777811,9.619666959,4.809833479,276.684144,138.342072,59.0224575,29.51122875,217.6616865,108.8308433,2347.934253,4280.007742,1932.073489,4426.944024,2464.538563,1962.405461,85,13,0,13,4773.588988,0,4773.588988,1962.405461,9200.533011,7238.127551
Shovel,18,A,5,7/5/2021,Shovel Creek,64.95943689,-148.1654613,1678632.531,275290.341,436,16,264,mesic-subhygric,5,2019,NA,NA,100,NA,102,91,96,96,LONG,96,LONG,BS,Low severity. Some unburned sphagnum patches. ,1.55,18.24519203,NA,NA,PIMA,4837.535605,2418.767803,1234.308114,617.154057,3603.227491,1801.613746,0,0,0,0,0,0,0,0,0,0,0,0,22.82037593,45.64075185,22.82037593,2464.408555,1824.434122,639.9744329,NA,14.91666667,12.81111111,27.72777778,3557.566437,2893.964445,6451.530882,3533.938878,8915.939437,5382.000559
Shovel,18,B,5,7/5/2021,Shovel Creek,64.95943689,-148.1654613,1678632.531,275290.341,436,16,264,mesic-subhygric,5,2019,NA,NA,100,NA,102,91,96,96,LONG,96,LONG,BS,Low severity. Some unburned sphagnum patches. ,0.95,4.414330377,NA,NA,PIMA,1133.72795,566.863975,307.8721215,153.9360608,825.8558285,412.9279142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.863975,412.9279142,153.9360608,NA,30.08333333,8.644444444,38.72777778,7426.124372,1501.47152,8927.595892,1655.407581,9494.459867,7839.052287
Shovel,18,C,5,7/5/2021,Shovel Creek,64.95943689,-148.1654613,1678632.531,275290.341,436,16,264,mesic-subhygric,5,2019,NA,NA,100,NA,102,91,96,96,LONG,96,LONG,BS,Low severity. Some unburned sphagnum patches. ,2.55,13.38750439,NA,NA,PIMA,3433.2523,1716.62615,1251.756227,625.8781134,2181.496073,1090.748037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716.62615,1090.748037,625.8781134,NA,22.41666667,12.14444444,34.56111111,5272.687759,2270.060909,7542.748668,2895.939022,9259.374818,6363.435796
Shovel,21,A,2,7/4/2021,Shovel Creek,64.95248,-148.41943,1676829.662,263401.3342,720,11,340,subxeric,2,2019,NA,NA,100,NA,145,65,93.7,93.7,LONG,93.7,LONG,Low density tree line black spruce,"Rocky soil, no thaw depth ",0.05,0.000392699,NA,NA,PIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.58333333,14.2,24.78333333,3666.946336,3091.322514,6758.268851,3091.322514,6758.268851,3666.946336
Shovel,21,B,2,7/4/2021,Shovel Creek,64.95248,-148.41943,1676829.662,263401.3342,720,11,340,subxeric,2,2019,NA,NA,100,NA,145,65,93.7,93.7,LONG,93.7,LONG,Low density tree line black spruce,"Rocky soil, no thaw depth ",0.2,1.124065778,NA,NA,PIMA,261.2961435,130.6480718,52.76113201,26.38056601,208.5350115,104.2675057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6480718,104.2675057,26.38056601,NA,9.083333333,14.7,23.78333333,3067.770965,3222.886303,6290.657268,3249.266869,6421.30534,3172.038471
Shovel,21,C,2,7/4/2021,Shovel Creek,64.95248,-148.41943,1676829.662,263401.3342,720,11,340,subxeric,2,2019,NA,NA,100,NA,145,65,93.7,93.7,LONG,93.7,LONG,Low density tree line black spruce,"Rocky soil, no thaw depth ",0.15,1.800639172,NA,NA,PIMA,473.7966105,236.8983053,67.79370392,33.89685196,406.0029066,203.0014533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.8983053,203.0014533,33.89685196,NA,12.95833333,10.75555556,23.71388889,4286.147723,1959.687852,6245.835575,1993.584704,6482.73388,4489.149177
Shovel,26,A,6,7/5/2021,Shovel Creek,64.9594,-148.16544,1678628.522,275291.7043,476,13,285,mesic,4,2019,NA,NA,100,NA,102,93,98.7,98.7,LONG,98.7,LONG,Black spruce,"High severity; trees fallen over;  one small patch of organic soil at 3m, but deep burning everywhere and exposed mineral soil. ",1,13.1000683,NA,NA,PIMA,3345.141575,1672.570787,1035.55947,517.7797348,2309.582105,1154.791053,0,0,0,0,0,0,0,0,0,0,0,0,27.94426113,111.7770445,83.83278339,1784.347832,1182.735314,601.6125182,NA,3.208333333,20.2,23.40833333,964.5972749,4441.856817,5406.454091,5043.469335,7190.801923,2147.332589
Shovel,26,B,6,7/5/2021,Shovel Creek,64.9594,-148.16544,1678628.522,275291.7043,476,13,285,mesic,4,2019,NA,NA,100,NA,102,93,98.7,98.7,LONG,98.7,LONG,Black spruce,"High severity; trees fallen over;  one small patch of organic soil at 3m, but deep burning everywhere and exposed mineral soil. ",0.7,9.350950533,NA,NA,PIMA,2410.89745,1205.448725,707.7147158,353.8573579,1703.182734,851.5913671,0,0,0,0,0,0,0,0,0,0,0,0,111.7770445,223.554089,111.7770445,1429.002814,963.3684116,465.6344024,NA,2.083333333,29.97777778,32.06111111,540.8098584,6704.633574,7245.443432,7170.267976,8674.446246,1504.17827
Shovel,26,C,6,7/5/2021,Shovel Creek,64.9594,-148.16544,1678628.522,275291.7043,476,13,285,mesic,4,2019,NA,NA,100,NA,102,93,98.7,98.7,LONG,98.7,LONG,Black spruce,"High severity; trees fallen over;  one small patch of organic soil at 3m, but deep burning everywhere and exposed mineral soil. ",1.3,16.48943444,NA,NA,PIMA,4110.71185,2055.355925,1006.688288,503.344144,3104.023562,1552.011781,0,0,0,0,0,0,0,0,0,0,0,0,27.94426113,111.7770445,83.83278339,2167.13297,1579.956042,587.1769274,NA,4,32.97777778,36.97777778,1155.737485,7531.388344,8687.125829,8118.565271,10854.2588,2735.693527
Shovel,31,A,3,7/4/2021,Shovel Creek,64.95606,-148.39127,1677339.384,264693.6526,745,10,300,mesic,4,2019,NA,NA,100,NA,110,41,76.3,76.3,LONG,76.3,LONG,Tree line black spruce. Low density.,No thaw. Lower severity. Deeper burning around trees. ,0.3,2.86545844,NA,NA,PIMA,791.0361735,395.5180868,94.51353588,47.25676794,696.5226376,348.2613188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.5180868,348.2613188,47.25676794,NA,10.75,19.31111111,30.06111111,3669.883495,4396.097447,8065.980942,4443.354215,8461.499029,4018.144813
Shovel,31,B,3,7/4/2021,Shovel Creek,64.95606,-148.39127,1677339.384,264693.6526,745,10,300,mesic,4,2019,NA,NA,100,NA,110,41,76.3,76.3,LONG,76.3,LONG,Tree line black spruce. Low density.,No thaw. Lower severity. Deeper burning around trees. ,0.25,0.304098315,NA,NA,PIMA,163.458441,81.7292205,37.04093768,18.52046884,126.4175033,63.20875166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7292205,63.20875166,18.52046884,NA,17.5,9.644444444,27.14444444,5975.945584,1729.5943,7705.539884,1748.114769,7787.269105,6039.154336
Shovel,31,C,3,7/4/2021,Shovel Creek,64.95606,-148.39127,1677339.384,264693.6526,745,10,300,mesic,4,2019,NA,NA,100,NA,110,41,76.3,76.3,LONG,76.3,LONG,Tree line black spruce. Low density.,No thaw. Lower severity. Deeper burning around trees. ,0.05,0.009817477,NA,NA,PIMA,1.49,0.745,0.613506902,0.306753451,0.876493098,0.438246549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.438246549,0.306753451,NA,24.29166667,10.36666667,34.65833333,8754.045178,1862.30811,10616.35329,1862.614863,10617.09829,8754.483424
Shovel,41,A,1,7/3/2021,Shovel Creek,64.9498674,-148.2947491,1677039.451,269296.9071,686,7,275,xeric,1,2019,NA,NA,100,NA,160,92,135.7,135.7,LONG,135.7,LONG,Black spruce,No thaw depth too rocky. Slope = 7 degrees Aspect = 275 Lat = 64.94985 Lon = 148.29469 elevation = 686,0.25,32.78173394,NA,NA,MIXED.CON,12154.12143,6077.060716,1731.339622,865.6698111,10422.78181,5211.390905,0,0,0,0,0,0,0,0,0,0,0,0,56.95259846,227.8103938,170.8577954,6304.87111,5268.343503,1036.527606,NA,3.625,19.86666667,23.49166667,40.78515021,7902.303359,7943.088509,8938.830965,14247.95962,5309.128654
Shovel,41,B,1,7/3/2021,Shovel Creek,64.9498674,-148.2947491,1677039.451,269296.9071,686,7,275,xeric,1,2019,NA,NA,100,NA,160,92,135.7,135.7,LONG,135.7,LONG,Black spruce,No thaw depth too rocky. Slope = 7 degrees Aspect = 275 Lat = 64.94985 Lon = 148.29469 elevation = 686,0.05,0.000392699,NA,NA,PIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.78610746,157.4754859,92.6893784,157.4754859,64.78610746,92.6893784,NA,5,14.2,19.2,1629.599151,3963.065669,5592.66482,4055.755047,5750.140305,1694.385259
Shovel,41,C,1,7/3/2021,Shovel Creek,64.9498674,-148.2947491,1677039.451,269296.9071,686,7,275,xeric,1,2019,NA,NA,100,NA,160,92,135.7,135.7,LONG,135.7,LONG,Black spruce,No thaw depth too rocky. Slope = 7 degrees Aspect = 275 Lat = 64.94985 Lon = 148.29469 elevation = 686,0.55,37.25182759,NA,NA,PIMA,9397.42885,4698.714425,1447.982619,723.9913093,7949.446231,3974.723116,0,0,0,0,0,0,0,0,0,0,0,0,199.2583685,398.5167371,199.2583685,5097.231162,4173.981485,923.2496778,NA,3.625,16.2,19.825,1117.78586,4698.583492,5816.369352,5621.833169,10913.60051,5291.767345
Shovel,47,A,46,7/20/2021,Shovel Creek,64.94795,-148.31549,1676742.488,268338.5777,686,15,352,subxeric,2,2015,NA,NA,100,NA,83,80,81,81,LONG,81,LONG,Black spruce,Rocky; thin organic; only 1 mineral collected; lots of shrub resprouts; trees had low combustion,0.15,2.07423655,1.1,1.532311817,PIMA,523.5752,261.7876,73.3124603,36.65623015,450.2627397,225.1313699,71.39492028,35.69746014,2.565453647,1.282726824,68.82946663,34.41473332,0,0,0,0,0,0,54.52936384,218.1174554,163.5880915,515.6025155,314.0754671,201.5270485,20,7.25,21.64444444,28.89444444,2328.83833,4552.249611,6881.08794,4753.776659,7396.690456,2642.913797
Shovel,47,B,46,7/20/2021,Shovel Creek,64.94795,-148.31549,1676742.488,268338.5777,686,15,352,subxeric,2,2015,NA,NA,100,NA,83,80,81,81,LONG,81,LONG,Black spruce,Rocky; thin organic; only 1 mineral collected; lots of shrub resprouts; trees had low combustion,0.35,5.947034893,1.3,3.118030709,PIMA,1518.497,759.2485,236.4135541,118.206777,1282.083446,641.041723,200.3109788,100.1554894,8.077782041,4.03889102,192.2331968,96.1165984,0,0,0,0,0,0,13.0625,52.25,39.1875,911.6539894,750.2208214,161.433168,NA,8.916666667,15.53333333,24.45,2963.180674,3046.300066,6009.48074,3207.733234,6921.134729,3713.401495
Shovel,47,C,46,7/20/2021,Shovel Creek,64.94795,-148.31549,1676742.488,268338.5777,686,15,352,subxeric,2,2015,NA,NA,100,NA,83,80,81,81,LONG,81,LONG,Black spruce,Rocky; thin organic; only 1 mineral collected; lots of shrub resprouts; trees had low combustion,0.15,6.716725093,0.8,1.131758753,PIMA,1689.0784,844.5392,409.4893328,204.7446664,1279.589067,639.7945336,55.92941446,27.96470723,20.69091938,10.34545969,35.23849508,17.61924754,0,0,0,0,0,0,0,0,0,872.5039072,657.4137811,215.0901261,NA,5.916666667,19.14444445,25.06111111,1838.177549,3918.950821,5757.128371,4134.040947,6629.632278,2495.591331
Shovel,60,A,7,7/5/2021,Shovel Creek,64.9589,-148.24605,1678241.133,271502.7004,540,13,288,mesic-subhygric,5,2019,NA,NA,100,NA,94,90,92.3,92.3,LONG,92.3,LONG,Black spruce ,Patchy burning; lots of exposed mineral soil; rocky no thaw depths; lots of seedlings,0.55,8.041691795,NA,NA,PIMA,2055.2092,1027.6046,288.3442082,144.1721041,1766.864992,883.4324959,0,0,0,0,0,0,0,0,0,0,0,0,13.80632744,55.22530974,41.41898231,1082.82991,897.2388233,185.5910864,NA,6.583333333,30.31111111,36.89444445,2580.057574,6787.108155,9367.165728,6972.699241,10449.99564,3477.296397
Shovel,60,B,7,7/5/2021,Shovel Creek,64.9589,-148.24605,1678241.133,271502.7004,540,13,288,mesic-subhygric,5,2019,NA,NA,100,NA,94,90,92.3,92.3,LONG,92.3,LONG,Black spruce ,Patchy burning; lots of exposed mineral soil; rocky no thaw depths; lots of seedlings,0.1,0.349502183,NA,NA,PIMA,53.044,26.522,33.87154026,16.93577013,19.17245974,9.586229871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.522,9.586229871,16.93577013,NA,5.166666667,24.75555555,29.92222222,1945.880138,5376.463484,7322.343622,5393.399254,7348.865622,1955.466367
Shovel,60,C,7,7/5/2021,Shovel Creek,64.9589,-148.24605,1678241.133,271502.7004,540,13,288,mesic-subhygric,5,2019,NA,NA,100,NA,94,90,92.3,92.3,LONG,92.3,LONG,Black spruce ,Patchy burning; lots of exposed mineral soil; rocky no thaw depths; lots of seedlings,0.45,4.462239665,NA,NA,PIMA,1167.71155,583.855775,178.5109146,89.2554573,989.2006354,494.6003177,0,0,0,0,0,0,0,0,0,0,0,0,178.0789009,352.1262414,174.0473405,935.9820164,672.6792186,263.3027978,NA,11.625,17.86666667,29.49166667,5418.114321,4280.278085,9698.392406,4543.580883,10634.37442,6090.793539
Shovel,8,A,4,7/5/2021,Shovel Creek,64.95412,-148.2617,1677646.255,270812.084,517,15,312,mesic,4,2019,NA,NA,100,NA,342,201,254.7,254.7,LONG,254.7,LONG,Black spruce ,N convex landscape position low severity with lots of sphagnum,0.8,10.59777012,NA,NA,PIMA,2738.21735,1369.108675,642.3163374,321.1581687,2095.901013,1047.950506,0,0,0,0,0,0,0,0,0,0,0,0,294.0279138,392.0372184,98.0093046,1761.145893,1341.97842,419.1674733,45,28.41666667,10.2,38.61666667,10231.55116,1894.689832,12126.241,2313.857306,13887.38689,11573.52958
Shovel,8,B,4,7/5/2021,Shovel Creek,64.95412,-148.2617,1677646.255,270812.084,517,15,312,mesic,4,2019,NA,NA,100,NA,342,201,254.7,254.7,LONG,254.7,LONG,Black spruce ,N convex landscape position low severity with lots of sphagnum,0.25,11.70793042,NA,NA,PIMA,2949.86841,1474.934205,882.6041067,441.3020533,2067.264304,1033.632152,0,0,0,0,0,0,0,0,0,0,0,0,201.8492631,351.7762645,149.9270015,1826.71047,1235.481415,591.2290548,NA,7.125,17.2,24.325,2044.154565,3431.16785,5475.322415,4022.396905,7302.032885,3279.63598
Shovel,8,C,4,7/5/2021,Shovel Creek,64.95412,-148.2617,1677646.255,270812.084,517,15,312,mesic,4,2019,NA,NA,100,NA,342,201,254.7,254.7,LONG,254.7,LONG,Black spruce ,N convex landscape position low severity with lots of sphagnum,0.65,24.70273573,NA,NA,PIMA,6279.75345,3139.876725,1657.198288,828.599144,4622.555162,2311.277581,0,0,0,0,0,0,0,0,0,0,0,0,48.14014606,192.5605842,144.4204382,3332.437309,2359.417727,973.0195822,NA,17.29166667,21.2,38.49166667,5738.321513,4650.094043,10388.41556,5623.113626,13720.85287,8097.73924
SnohomishEagle,60,A,173,7/20/2023,Snohomish,63.837145,-152.784231,1541840.422,59726.709,323,1,221,subxeric,2,2022,1990,NA,32,NA,29,26,27.7,27.7,MID,32,MID,"Mixed spruce and deciduous woodland (birch, willow, and aspen). ","Transect bearing 141. Site might be closer to xeric in moisture class. Located in thick mixed spruce and deciduous stand, mostly dead and standing trees with several live ones mixed in. Small willow, birch, and aspen shoots are dominating the understory throughout site. Burn pattern is fairly uniform across forest floor. Site topography is fairly level. ",1.05,6.801940794,NA,NA,PIMA,1661.277839,830.6389195,311.2691191,155.6345595,1350.00872,675.00436,0,0,0,0,0,0,0,0,0,0,0,0,88.45237459,257.0295287,168.5771541,1087.668448,763.4567346,324.2117136,NA,5.125,8.7,13.825,2687.525204,2573.583097,5261.108301,2897.79481,6348.776749,3450.981939
SnohomishEagle,60,B,173,7/20/2023,Snohomish,63.837145,-152.784231,1541840.422,59726.709,323,1,221,subxeric,2,2022,1990,NA,32,NA,29,26,27.7,27.7,MID,32,MID,"Mixed spruce and deciduous woodland (birch, willow, and aspen). ","Transect bearing 141. Site might be closer to xeric in moisture class. Located in thick mixed spruce and deciduous stand, mostly dead and standing trees with several live ones mixed in. Small willow, birch, and aspen shoots are dominating the understory throughout site. Burn pattern is fairly uniform across forest floor. Site topography is fairly level. ",3.65,16.44741564,0.8,8.666083335,MIXED,5448.261056,2724.130528,438.849725,219.4248625,5009.411331,2504.705666,515.2486228,257.6243114,61.19712422,30.59856211,454.0514986,227.0257493,0,0,0,0,0,0,202.0527003,378.2736097,176.2209094,3360.028449,2933.784116,426.244334,NA,3,7.575,10.575,1529.804978,3013.084627,4542.889605,3439.328961,7902.918054,4463.589094
SnohomishEagle,60,C,173,7/20/2023,Snohomish,63.837145,-152.784231,1541840.422,59726.709,323,1,221,subxeric,2,2022,1990,NA,32,NA,29,26,27.7,27.7,MID,32,MID,"Mixed spruce and deciduous woodland (birch, willow, and aspen). ","Transect bearing 141. Site might be closer to xeric in moisture class. Located in thick mixed spruce and deciduous stand, mostly dead and standing trees with several live ones mixed in. Small willow, birch, and aspen shoots are dominating the understory throughout site. Burn pattern is fairly uniform across forest floor. Site topography is fairly level. ",6.2,37.90410076,0.3,0.745342857,MIXED,13668.73032,6834.365158,581.9007647,290.9503823,13086.82955,6543.414776,21.57593457,10.78796729,1.247044934,0.623522467,20.32888964,10.16444482,0,0,0,0,0,0,180.0312317,573.2889608,393.257729,7418.442086,6733.610453,684.8316338,NA,4,7.7,11.7,1765.54609,3062.805496,4828.351586,3747.63713,12246.79367,8499.156543
SnohomishEagle,61,A,174,7/20/2023,Snohomish,63.838853,-152.783366,1542031.904,59765.705,319,3,298,subxeric,2,2022,1990,NA,32,NA,116,30,78.7,78.7,MID,32,MID,Black spruce stand 6-7 m. ,"Transect bearing is 30. Site is possibly more on the xeric side. Forest stand consists of well spaced dead and standing black spruce and clumps of alder. Ground is burned down to mineral soil in patches and burned sphagnum clumps persist through site. On a landscape level the topography is slopeing down west of the site, but locally the site is fairly level. ",0.95,4.992383426,2.7,1.034369381,PIMA,1732.128923,866.0644613,659.4159075,329.7079537,1072.713015,536.3565075,0,0,0,0,0,0,0,0,0,0,0,0,26.4625,92.45,65.9875,958.5144613,562.8190075,395.6954537,NA,6.75,15.325,22.075,2230.640665,3851.277559,6081.918223,4246.973012,7040.432685,2793.459672
